reference_no,company_name,job_title,min_experience,avg_salary,min_salary,max_salary,num_of_jobs,job_title_normalized,experience_level
7834.0,TCS,Data Scientist,2.0,7.8,4.5,16.0,841.0,Data Scientist,Junior
7862.0,Accenture,Data Scientist,2.0,12.8,5.8,23.0,501.0,Data Scientist,Junior
5925.0,IBM,Data Scientist,2.0,13.4,5.3,25.0,394.0,Data Scientist,Junior
7578.0,Cognizant,Data Scientist,2.0,9.8,5.0,18.0,318.0,Data Scientist,Junior
7177.0,Capgemini,Data Scientist,2.0,8.6,4.8,14.6,300.0,Data Scientist,Junior
4018.0,Infosys,Data Scientist,2.0,9.3,4.5,24.0,228.0,Data Scientist,Junior
8562.0,Wipro,Data Scientist,2.0,9.7,4.5,18.2,225.0,Data Scientist,Junior
6212.0,Tech Mahindra,Data Scientist,2.0,7.6,4.1,15.4,218.0,Data Scientist,Junior
8334.0,Fractal Analytics,Data Scientist,2.0,15.9,10.0,23.0,166.0,Data Scientist,Junior
3930.0,Deloitte,Data Scientist,2.0,14.2,7.0,25.0,163.0,Data Scientist,Junior
5436.0,Ericsson,Data Scientist,3.0,14.6,6.0,26.9,152.0,Data Scientist,Mid
7445.0,HCL Technologies,Data Scientist,2.0,9.8,4.5,20.3,152.0,Data Scientist,Junior
4215.0,Amazon,Data Scientist,2.0,28.1,9.5,50.0,140.0,Data Scientist,Junior
8777.0,UnitedHealth,Data Scientist,2.0,14.8,8.3,21.5,120.0,Data Scientist,Junior
1347.0,Mu Sigma,Data Scientist,1.0,7.4,5.0,12.0,116.0,Data Scientist,Junior
3097.0,Ab Inbev,Data Scientist,2.0,20.6,15.0,26.2,116.0,Data Scientist,Junior
1322.0,L&T Infotech,Data Scientist,2.0,11.6,6.5,20.9,102.0,Data Scientist,Junior
3990.0,Tiger Analytics,Data Scientist,2.0,14.8,9.0,20.0,102.0,Data Scientist,Junior
8847.0,Optum,Data Scientist,2.0,16.6,11.0,22.5,101.0,Data Scientist,Junior
3700.0,Ernst & Young,Data Scientist,2.0,12.4,6.7,20.0,96.0,Data Scientist,Junior
8732.0,Mindtree,Data Scientist,2.0,10.6,4.8,18.7,94.0,Data Scientist,Junior
5837.0,Walmart,Data Scientist,2.0,28.3,17.8,41.0,85.0,Data Scientist,Junior
4163.0,DXC Technology,Data Scientist,2.0,10.0,4.4,15.5,83.0,Data Scientist,Junior
1769.0,Microsoft Corporation,Data Scientist,1.0,32.1,13.0,51.0,81.0,Data Scientist,Junior
3026.0,Genpact,Data Scientist,2.0,12.2,5.5,20.0,74.0,Data Scientist,Junior
6255.0,Hewlett-Packard Enterprise,Data Scientist,2.0,16.6,7.1,26.5,70.0,Data Scientist,Junior
8658.0,Ford Motor,Data Scientist,2.0,14.4,10.0,20.0,64.0,Data Scientist,Junior
7508.0,Reliance jio,Data Scientist,1.0,15.6,5.6,30.0,61.0,Data Scientist,Junior
6502.0,Verizon,Data Scientist,3.0,14.2,9.9,21.8,58.0,Data Scientist,Mid
2075.0,IQVIA,Data Scientist,2.0,11.4,6.9,22.0,58.0,Data Scientist,Junior
1093.0,Shell,Data Scientist,3.0,20.9,13.5,27.0,57.0,Data Scientist,Mid
8466.0,PayPal,Data Scientist,3.0,27.7,15.0,45.0,57.0,Data Scientist,Mid
1700.0,JP Morgan Chase,Data Scientist,2.0,20.5,12.0,31.0,56.0,Data Scientist,Junior
2098.0,EXL Service,Data Scientist,1.0,14.0,7.6,21.0,55.0,Data Scientist,Junior
1634.0,American Express,Data Scientist,2.0,17.7,10.8,26.0,48.0,Data Scientist,Junior
2073.0,Vodafone Idea,Data Scientist,2.0,13.4,6.0,20.0,45.0,Data Scientist,Junior
2884.0,HDFC Bank,Data Scientist,0.0,15.3,9.0,22.2,44.0,Data Scientist,
6527.0,Great Learning,Data Scientist,0.0,9.3,7.0,13.8,44.0,Data Scientist,
6308.0,Reliance Industries,Data Scientist,1.0,10.4,6.0,21.0,42.0,Data Scientist,Junior
5241.0,ZS,Data Scientist,1.0,16.9,10.0,25.0,42.0,Data Scientist,Junior
2744.0,Oracle,Data Scientist,2.0,16.3,6.5,39.0,42.0,Data Scientist,Junior
7417.0,Novartis Healthcare,Data Scientist,2.0,21.9,9.0,36.0,41.0,Data Scientist,Junior
5750.0,TheMathCompany,Data Scientist,2.0,10.5,6.0,16.0,41.0,Data Scientist,Junior
8050.0,PwC,Data Scientist,2.0,12.6,7.5,20.0,41.0,Data Scientist,Junior
5007.0,SAP,Data Scientist,2.0,17.4,11.0,26.0,40.0,Data Scientist,Junior
1554.0,Legato Health Technologies,Data Scientist,1.0,14.3,9.0,21.0,39.0,Data Scientist,Junior
1582.0,Impact Analytics,Data Scientist,0.0,9.0,7.0,13.0,38.0,Data Scientist,
6534.0,Innominds Software,Data Scientist,1.0,10.7,6.5,15.2,37.0,Data Scientist,Junior
5702.0,Flipkart,Data Scientist,0.0,23.2,14.7,42.0,37.0,Data Scientist,
8479.0,Innodatatics,Data Scientist,0.0,4.5,2.0,7.0,37.0,Data Scientist,
6834.0,KPMG,Data Scientist,2.0,14.1,9.0,20.0,36.0,Data Scientist,Junior
4726.0,NTT DATA,Data Scientist,2.0,7.7,5.0,17.2,36.0,Data Scientist,Junior
6624.0,HSBC,Data Scientist,2.0,14.1,8.5,23.9,36.0,Data Scientist,Junior
4409.0,Societe Generale,Data Scientist,1.0,18.2,7.4,26.0,35.0,Data Scientist,Junior
4038.0,Mphasis,Data Scientist,2.0,8.9,5.2,15.0,35.0,Data Scientist,Junior
7493.0,Mercedes-Benz Research & Development India,Data Scientist,2.0,14.1,8.2,21.0,34.0,Data Scientist,Junior
6130.0,BEPEC Solutions,Data Scientist,1.0,4.9,3.0,7.0,34.0,Data Scientist,Junior
8451.0,Brillio,Data Scientist,1.0,16.0,9.0,24.0,33.0,Data Scientist,Junior
2580.0,ABC,Data Scientist,2.0,19.2,6.5,35.0,32.0,Data Scientist,Junior
1232.0,WNS,Data Scientist,1.0,11.4,7.2,17.0,32.0,Data Scientist,Junior
1843.0,Hexaware Technologies,Data Scientist,0.0,9.7,4.5,19.0,32.0,Data Scientist,
5007.0,International School of Engineering,Data Scientist,1.0,10.5,5.4,16.3,31.0,Data Scientist,Junior
3353.0,Wells Fargo India,Data Scientist,2.0,15.4,5.5,31.2,31.0,Data Scientist,Junior
1871.0,Kyndryl,Data Scientist,3.0,14.1,6.0,30.0,31.0,Data Scientist,Mid
3678.0,eClerx,Data Scientist,2.0,9.3,6.0,16.7,30.0,Data Scientist,Junior
1145.0,DBS Bank,Data Scientist,2.0,14.3,9.0,23.7,30.0,Data Scientist,Junior
4465.0,Cyient,Data Scientist,2.0,10.4,5.0,18.5,30.0,Data Scientist,Junior
6940.0,Nagarro,Data Scientist,1.0,12.1,7.0,18.0,29.0,Data Scientist,Junior
2026.0,Freelancer.com,Data Scientist,1.0,7.1,3.0,15.0,29.0,Data Scientist,Junior
1160.0,Cisco Systems,Data Scientist,2.0,19.0,12.0,32.5,28.0,Data Scientist,Junior
5453.0,Bajaj Finserv,Data Scientist,1.0,11.9,7.5,19.4,28.0,Data Scientist,Junior
7955.0,Dell,Data Scientist,1.0,17.0,8.0,27.0,27.0,Data Scientist,Junior
2170.0,Dunnhumby,Data Scientist,1.0,12.9,8.5,18.0,26.0,Data Scientist,Junior
4548.0,Honeywell Technology Solutions,Data Scientist,2.0,15.1,8.5,23.4,26.0,Data Scientist,Junior
3997.0,Bristlecone,Data Scientist,1.0,9.0,6.6,11.5,26.0,Data Scientist,Junior
3756.0,Sigmoid Analytics,Data Scientist,0.0,14.9,11.0,20.0,26.0,Data Scientist,
5538.0,Applied Materials,Data Scientist,2.0,14.2,7.0,22.0,26.0,Data Scientist,Junior
6821.0,Citicorp,Data Scientist,2.0,19.2,14.0,23.5,26.0,Data Scientist,Junior
1099.0,Siemens,Data Scientist,2.0,13.5,7.8,24.0,26.0,Data Scientist,Junior
4945.0,MasterCard,Data Scientist,2.0,19.6,12.1,25.3,26.0,Data Scientist,Junior
1930.0,Bosch Global Software Technologies,Data Scientist,2.0,11.9,7.0,16.6,25.0,Data Scientist,Junior
2859.0,Wolters Kluwer,Data Scientist,0.0,12.5,9.9,17.6,25.0,Data Scientist,
1335.0,Birlasoft,Data Scientist,2.0,8.0,4.0,12.7,25.0,Data Scientist,Junior
6721.0,Atos,Data Scientist,2.0,13.0,5.0,28.0,25.0,Data Scientist,Junior
3168.0,Info Edge,Data Scientist,0.0,16.9,12.0,24.0,25.0,Data Scientist,
6267.0,VMware Software,Data Scientist,4.0,23.6,11.5,32.1,25.0,Data Scientist,Mid
5215.0,Course5,Data Scientist,1.0,8.1,4.0,12.7,25.0,Data Scientist,Junior
4062.0,Bridgei2i Analytics Solutions,Data Scientist,2.0,9.4,6.0,14.4,24.0,Data Scientist,Junior
8614.0,Larsen & Toubro Limited,Data Scientist,1.0,9.4,4.5,23.0,24.0,Data Scientist,Junior
7202.0,iNeuron.ai,Data Scientist,0.0,5.1,3.0,8.0,24.0,Data Scientist,
4119.0,Tredence,Data Scientist,2.0,14.4,8.0,19.0,23.0,Data Scientist,Junior
6033.0,Enquero,Data Scientist,0.0,11.5,5.0,16.2,23.0,Data Scientist,
5746.0,R Systems International,Data Scientist,2.0,16.2,7.5,24.4,23.0,Data Scientist,Junior
3004.0,UST,Data Scientist,3.0,9.8,6.5,15.0,23.0,Data Scientist,Mid
4787.0,Cgi Group,Data Scientist,2.0,8.2,4.2,14.0,23.0,Data Scientist,Junior
2749.0,Bank of America,Data Scientist,2.0,22.8,13.2,30.3,23.0,Data Scientist,Junior
3684.0,Axis Bank,Data Scientist,1.0,11.7,7.9,18.0,23.0,Data Scientist,Junior
7892.0,Ganit Business Solutions,Data Scientist,3.0,12.6,8.5,16.0,23.0,Data Scientist,Mid
4651.0,Virtusa Consulting Services,Data Scientist,1.0,9.7,4.8,15.6,22.0,Data Scientist,Junior
2352.0,ITC Infotech India,Data Scientist,2.0,10.9,4.1,20.5,22.0,Data Scientist,Junior
4307.0,Gramener,Data Scientist,1.0,9.8,7.5,14.0,22.0,Data Scientist,Junior
1185.0,Subex,Data Scientist,1.0,10.8,8.2,13.7,22.0,Data Scientist,Junior
7236.0,Xoriant,Data Scientist,2.0,10.4,5.3,17.6,22.0,Data Scientist,Junior
5318.0,Caterpillar Inc,Data Scientist,2.0,12.8,7.7,18.0,21.0,Data Scientist,Junior
3508.0,ICICI Bank,Data Scientist,0.0,11.9,5.0,20.0,21.0,Data Scientist,
8321.0,Freelance Consultants,Data Scientist,1.0,10.2,3.2,24.0,21.0,Data Scientist,Junior
4710.0,Sutherland Global Services,Data Scientist,1.0,8.5,5.1,12.3,21.0,Data Scientist,Junior
2597.0,Prodapt Solutions,Data Scientist,1.0,6.9,3.3,16.0,21.0,Data Scientist,Junior
5388.0,Rubixe,Data Scientist,0.0,4.7,2.4,9.0,21.0,Data Scientist,
4757.0,NDS InfoServ,Data Scientist,0.0,9.1,5.0,12.0,20.0,Data Scientist,
7722.0,Zensar Technologies,Data Scientist,1.0,8.2,4.2,15.5,20.0,Data Scientist,Junior
4470.0,Fidelity National Information Services,Data Scientist,3.0,10.9,7.3,18.6,20.0,Data Scientist,Mid
4941.0,KPIT Technologies,Data Scientist,1.0,7.7,4.5,15.0,20.0,Data Scientist,Junior
3365.0,Citibank,Data Scientist,2.0,17.3,10.0,24.2,20.0,Data Scientist,Junior
4013.0,ValueLabs,Data Scientist,2.0,14.6,7.0,22.5,20.0,Data Scientist,Junior
3653.0,ABB Group,Data Scientist,2.0,13.0,8.3,19.0,20.0,Data Scientist,Junior
2520.0,L&T Financial Services,Data Scientist,1.0,9.3,8.2,12.5,20.0,Data Scientist,Junior
2087.0,Value c Consulting India,Data Scientist,2.0,5.2,4.2,6.0,20.0,Data Scientist,Junior
2584.0,Lumiq.ai,Data Scientist,0.0,8.3,6.0,13.0,20.0,Data Scientist,
7885.0,Flip Robo Technologies,Data Scientist,1.0,4.7,3.0,7.9,20.0,Data Scientist,Junior
8008.0,Philips,Data Scientist,3.0,17.9,11.2,30.0,19.0,Data Scientist,Mid
1973.0,Nokia,Data Scientist,2.0,13.0,6.2,24.0,19.0,Data Scientist,Junior
1317.0,Confidential,Data Scientist,1.0,8.5,4.1,18.5,19.0,Data Scientist,Junior
6614.0,Tata Technologies,Data Scientist,0.0,6.6,4.8,9.2,19.0,Data Scientist,
3712.0,Nielsen,Data Scientist,1.0,7.0,6.0,10.0,19.0,Data Scientist,Junior
8220.0,Kantar,Data Scientist,3.0,11.5,6.4,18.0,19.0,Data Scientist,Mid
3175.0,Persistent Systems,Data Scientist,2.0,10.5,5.8,17.0,19.0,Data Scientist,Junior
5745.0,Exl India,Data Scientist,1.0,14.0,10.0,18.0,19.0,Data Scientist,Junior
1389.0,Blue Yonder,Data Scientist,3.0,20.6,15.1,26.0,19.0,Data Scientist,Mid
8933.0,Brane Enterprises,Data Scientist,1.0,14.0,8.0,22.5,19.0,Data Scientist,Junior
4768.0,Micron Technology,Data Scientist,0.0,16.4,11.4,25.0,19.0,Data Scientist,
4243.0,Indegene,Data Scientist,0.0,9.6,8.0,14.5,18.0,Data Scientist,
8862.0,CARS24.com,Data Scientist,1.0,20.3,14.5,24.0,18.0,Data Scientist,Junior
5418.0,GlobalLogic,Data Scientist,2.0,14.6,4.0,26.0,18.0,Data Scientist,Junior
4598.0,Maersk,Data Scientist,4.0,20.9,14.0,31.0,18.0,Data Scientist,Mid
5705.0,Barclays,Data Scientist,2.0,18.2,13.6,25.0,18.0,Data Scientist,Junior
7811.0,Indium Software,Data Scientist,1.0,7.9,5.0,12.0,18.0,Data Scientist,Junior
1171.0,Celebal Technologies,Data Scientist,0.0,8.6,5.7,13.0,18.0,Data Scientist,
2793.0,Affine Analytics,Data Scientist,1.0,9.7,6.3,18.0,18.0,Data Scientist,Junior
3797.0,Fidelity Investment,Data Scientist,3.0,23.4,13.8,36.0,18.0,Data Scientist,Mid
3373.0,Jio Platforms,Data Scientist,2.0,13.9,7.0,23.0,18.0,Data Scientist,Junior
7971.0,Happiest Minds Technologies,Data Scientist,1.0,8.7,5.2,14.0,17.0,Data Scientist,Junior
5151.0,Adobe,Data Scientist,3.0,29.4,20.0,44.0,17.0,Data Scientist,Mid
7118.0,CitiusTech,Data Scientist,2.0,10.4,5.8,17.5,17.0,Data Scientist,Junior
5497.0,Scienaptic Systems,Data Scientist,0.0,14.6,8.0,19.0,17.0,Data Scientist,
2525.0,Boeing,Data Scientist,1.0,19.4,13.5,35.0,17.0,Data Scientist,Junior
2394.0,Citigroup,Data Scientist,1.0,18.4,13.5,27.5,17.0,Data Scientist,Junior
1823.0,Marlabs,Data Scientist,0.0,9.3,5.5,20.6,16.0,Data Scientist,
1326.0,TransOrg Analytics,Data Scientist,1.0,9.4,7.0,13.5,16.0,Data Scientist,Junior
7642.0,T-Systems,Data Scientist,3.0,14.1,7.8,24.0,16.0,Data Scientist,Mid
6985.0,Sopra Steria,Data Scientist,3.0,12.1,8.0,19.7,16.0,Data Scientist,Mid
7237.0,Apexon,Data Scientist,2.0,7.5,4.9,10.8,16.0,Data Scientist,Junior
6915.0,Embibe,Data Scientist,0.0,16.6,12.0,21.0,16.0,Data Scientist,
7668.0,Quest Global,Data Scientist,2.0,6.7,4.8,8.5,16.0,Data Scientist,Junior
4290.0,Harman Connected Services,Data Scientist,3.0,13.6,7.0,26.5,16.0,Data Scientist,Mid
2938.0,Exxon Mobil,Data Scientist,2.0,23.2,14.0,30.1,16.0,Data Scientist,Junior
3809.0,Ugam Solution,Data Scientist,0.0,9.8,5.0,15.0,16.0,Data Scientist,
4986.0,L&T Technology Services,Data Scientist,1.0,8.7,4.3,18.0,16.0,Data Scientist,Junior
6053.0,Credit Suisse,Data Scientist,2.0,17.4,11.0,26.0,16.0,Data Scientist,Junior
8474.0,Iris Software,Data Scientist,5.0,18.5,11.5,25.8,16.0,Data Scientist,Mid
8125.0,Delhivery,Data Scientist,1.0,15.6,10.0,20.8,16.0,Data Scientist,Junior
3506.0,Abzooba India Infotech,Data Scientist,1.0,15.0,8.5,20.1,16.0,Data Scientist,Junior
2246.0,Sonata Software,Data Scientist,1.0,8.1,4.8,12.0,15.0,Data Scientist,Junior
2368.0,Incedo,Data Scientist,1.0,12.2,7.0,20.0,15.0,Data Scientist,Junior
5896.0,Go-Jek,Data Scientist,3.0,30.5,16.5,44.0,15.0,Data Scientist,Mid
8893.0,GE,Data Scientist,2.0,14.3,8.4,24.0,15.0,Data Scientist,Junior
8061.0,Fiserv,Data Scientist,3.0,12.1,8.0,17.0,15.0,Data Scientist,Mid
1973.0,UBS,Data Scientist,2.0,15.2,10.2,22.0,15.0,Data Scientist,Junior
7863.0,Quantiphi Analytics Solutions,Data Scientist,0.0,9.8,7.0,16.0,15.0,Data Scientist,
1415.0,Amdocs,Data Scientist,2.0,8.5,6.0,12.0,15.0,Data Scientist,Junior
5973.0,Apple,Data Scientist,2.0,33.6,8.2,51.0,15.0,Data Scientist,Junior
7248.0,Oyo Rooms,Data Scientist,0.0,14.7,10.0,20.5,14.0,Data Scientist,
4274.0,iOPEX Technologies,Data Scientist,1.0,7.9,3.5,12.0,14.0,Data Scientist,Junior
6032.0,Yash Technologies,Data Scientist,2.0,11.2,7.5,16.0,14.0,Data Scientist,Junior
5813.0,Franklin Templeton Investments,Data Scientist,3.0,27.7,15.0,45.0,14.0,Data Scientist,Mid
8498.0,N+A,Data Scientist,0.0,8.6,2.4,15.0,14.0,Data Scientist,
4553.0,ICICI Lombard General Insurance Company,Data Scientist,0.0,12.1,7.4,15.4,14.0,Data Scientist,
3091.0,Reserve Bank Information Technology,Data Scientist,2.0,15.9,8.0,23.5,14.0,Data Scientist,Junior
5037.0,o9 Solutions,Data Scientist,1.0,13.8,11.0,17.5,14.0,Data Scientist,Junior
8979.0,HTC Global Services,Data Scientist,1.0,6.4,3.6,10.0,13.0,Data Scientist,Junior
2289.0,Accolite Digital,Data Scientist,0.0,14.5,6.0,19.5,13.0,Data Scientist,
8250.0,Wipro Digital,Data Scientist,1.0,11.1,7.0,17.5,13.0,Data Scientist,Junior
6861.0,CSS Corp,Data Scientist,0.0,10.2,7.0,14.5,13.0,Data Scientist,
6434.0,Morgan Stanley,Data Scientist,2.0,18.1,10.5,23.6,13.0,Data Scientist,Junior
2855.0,Zee Entertainment Enterprises,Data Scientist,1.0,16.7,13.2,23.0,13.0,Data Scientist,Junior
6737.0,Ola Cabs,Data Scientist,1.0,21.9,13.0,30.0,13.0,Data Scientist,Junior
3242.0,NatWest Markets,Data Scientist,1.0,16.0,11.0,26.0,13.0,Data Scientist,Junior
7193.0,Myntra,Data Scientist,2.0,16.9,8.3,33.0,13.0,Data Scientist,Junior
4991.0,TCS,Business Analyst,2.0,6.9,3.0,12.0,4200.0,Business Analyst,Junior
5052.0,Accenture,Business Analyst,1.0,7.0,2.7,14.7,1900.0,Business Analyst,Junior
4079.0,Genpact,Business Analyst,1.0,6.4,4.5,9.0,1700.0,Business Analyst,Junior
2938.0,Wipro,Business Analyst,2.0,8.6,4.2,15.5,1200.0,Business Analyst,Junior
8747.0,Cognizant,Business Analyst,1.0,8.6,4.5,14.0,1100.0,Business Analyst,Junior
2705.0,Deloitte,Business Analyst,1.0,7.8,5.0,12.0,991.0,Business Analyst,Junior
5065.0,HCL Technologies,Business Analyst,1.0,6.6,2.3,14.2,714.0,Business Analyst,Junior
6400.0,Evalueserve,Business Analyst,1.0,6.5,4.7,8.5,693.0,Business Analyst,Junior
5084.0,Infosys,Business Analyst,1.0,8.9,4.4,16.5,692.0,Business Analyst,Junior
3139.0,IBM,Business Analyst,2.0,8.3,4.0,16.0,662.0,Business Analyst,Junior
3059.0,DXC Technology,Business Analyst,2.0,7.7,4.1,13.0,580.0,Business Analyst,Junior
7033.0,Tech Mahindra,Business Analyst,2.0,7.6,3.8,15.0,575.0,Business Analyst,Junior
4422.0,American Express,Business Analyst,1.0,8.3,3.0,19.0,539.0,Business Analyst,Junior
3828.0,Capgemini,Business Analyst,2.0,9.1,4.3,15.0,531.0,Business Analyst,Junior
3430.0,Societe Generale,Business Analyst,3.0,13.5,7.6,21.0,514.0,Business Analyst,Mid
8905.0,EXL Service,Business Analyst,0.0,6.2,4.5,8.5,476.0,Business Analyst,
2779.0,Amazon,Business Analyst,2.0,11.3,4.8,20.0,445.0,Business Analyst,Junior
1062.0,HSBC,Business Analyst,2.0,12.1,5.0,21.0,382.0,Business Analyst,Junior
3008.0,ICICI Bank,Business Analyst,1.0,6.7,4.0,12.6,326.0,Business Analyst,Junior
4230.0,JP Morgan Chase,Business Analyst,2.0,12.4,5.7,21.7,323.0,Business Analyst,Junior
8110.0,Zomato,Business Analyst,1.0,10.7,8.3,12.0,274.0,Business Analyst,Junior
2571.0,L&T Infotech,Business Analyst,2.0,9.7,4.5,16.6,271.0,Business Analyst,Junior
3742.0,Shell,Business Analyst,4.0,19.5,12.0,30.0,258.0,Business Analyst,Mid
8882.0,Barclays,Business Analyst,2.0,12.3,5.5,19.4,255.0,Business Analyst,Junior
5353.0,Cgi Group,Business Analyst,2.0,6.9,4.7,11.0,252.0,Business Analyst,Junior
6214.0,Oracle,Business Analyst,1.0,5.5,3.4,10.0,243.0,Business Analyst,Junior
2810.0,Amdocs,Business Analyst,4.0,12.1,6.8,20.0,236.0,Business Analyst,Mid
6444.0,Conduent,Business Analyst,2.0,6.1,4.0,9.4,225.0,Business Analyst,Junior
4340.0,Fidelity National Information Services,Business Analyst,3.0,10.8,5.8,18.0,214.0,Business Analyst,Mid
8629.0,HDFC Bank,Business Analyst,2.0,7.9,4.1,12.0,208.0,Business Analyst,Junior
8282.0,Novo Nordisk,Business Analyst,4.0,11.5,8.0,15.2,207.0,Business Analyst,Mid
5935.0,Axis Bank,Business Analyst,1.0,9.7,4.2,15.0,199.0,Business Analyst,Junior
6202.0,Ernst & Young,Business Analyst,1.0,8.8,4.0,20.0,198.0,Business Analyst,Junior
3346.0,Credit Suisse,Business Analyst,2.0,15.2,10.0,23.0,179.0,Business Analyst,Junior
5309.0,Hewlett-Packard Enterprise,Business Analyst,2.0,6.7,3.6,11.5,175.0,Business Analyst,Junior
4779.0,CG Foods,Business Analyst,0.0,4.8,2.0,10.0,175.0,Business Analyst,
1279.0,Quantiphi Analytics Solutions,Business Analyst,0.0,8.9,6.5,13.0,167.0,Business Analyst,
8859.0,NetCracker,Business Analyst,5.0,18.7,12.0,28.0,159.0,Business Analyst,Mid
7549.0,Oyo Rooms,Business Analyst,0.0,10.2,6.0,14.0,153.0,Business Analyst,
1356.0,VMware Software,Business Analyst,3.0,9.8,6.0,15.0,153.0,Business Analyst,Mid
8080.0,Mphasis,Business Analyst,1.0,10.0,3.5,19.0,151.0,Business Analyst,Junior
1024.0,Exl India,Business Analyst,0.0,6.3,4.5,8.6,147.0,Business Analyst,
1469.0,Mindtree,Business Analyst,2.0,9.5,5.5,15.0,144.0,Business Analyst,Junior
6070.0,Newgen Software Technologies,Business Analyst,2.0,9.3,7.0,11.5,138.0,Business Analyst,Junior
7204.0,NTT DATA,Business Analyst,2.0,7.3,4.5,14.0,133.0,Business Analyst,Junior
2033.0,Hexaware Technologies,Business Analyst,2.0,10.0,4.2,16.8,131.0,Business Analyst,Junior
3208.0,Temenos,Business Analyst,2.0,8.8,5.6,12.2,128.0,Business Analyst,Junior
8095.0,Wells Fargo India,Business Analyst,3.0,12.0,6.2,20.8,128.0,Business Analyst,Mid
7113.0,Barclays Shared Services,Business Analyst,1.0,8.3,3.8,14.2,127.0,Business Analyst,Junior
6065.0,Bridgei2i Analytics Solutions,Business Analyst,0.0,6.0,5.0,8.0,124.0,Business Analyst,
4560.0,Tata Technologies,Business Analyst,3.0,6.4,4.3,8.9,119.0,Business Analyst,Mid
4770.0,Standard Chartered Bank,Business Analyst,2.0,12.0,6.0,20.0,117.0,Business Analyst,Junior
6767.0,Mu Sigma,Business Analyst,1.0,6.9,5.5,9.0,116.0,Business Analyst,Junior
1792.0,Virtusa Consulting Services,Business Analyst,2.0,10.6,5.0,18.5,111.0,Business Analyst,Junior
7720.0,Allianz Technology,Business Analyst,3.0,8.2,5.1,12.0,110.0,Business Analyst,Mid
8920.0,Kotak Mahindra Bank,Business Analyst,1.0,7.5,3.0,15.5,106.0,Business Analyst,Junior
4868.0,Citicorp,Business Analyst,2.0,15.6,7.8,21.3,106.0,Business Analyst,Junior
6540.0,BNP Paribas,Business Analyst,3.0,10.7,6.7,16.3,105.0,Business Analyst,Mid
5094.0,UST,Business Analyst,3.0,11.1,5.5,17.5,103.0,Business Analyst,Mid
2991.0,Flipkart,Business Analyst,1.0,12.3,4.7,18.9,103.0,Business Analyst,Junior
2187.0,Barclays Global Service Centre,Business Analyst,1.0,11.7,4.5,21.6,102.0,Business Analyst,Junior
1495.0,BNY Mellon,Business Analyst,3.0,8.5,4.5,17.5,101.0,Business Analyst,Mid
4249.0,Optum,Business Analyst,2.0,8.6,4.8,17.1,100.0,Business Analyst,Junior
1651.0,Ola Cabs,Business Analyst,0.0,11.3,7.7,15.0,99.0,Business Analyst,
5470.0,UBS,Business Analyst,2.0,14.5,7.5,23.5,97.0,Business Analyst,Junior
6625.0,Odessa,Business Analyst,1.0,11.0,8.4,13.0,96.0,Business Analyst,Junior
3764.0,bnp paribas india solutions,Business Analyst,3.0,10.2,6.5,15.0,96.0,Business Analyst,Mid
4233.0,UnitedHealth,Business Analyst,2.0,8.3,5.0,13.0,95.0,Business Analyst,Junior
4270.0,HCL Technologies BPO Services,Business Analyst,1.0,2.3,1.6,4.0,95.0,Business Analyst,Junior
5516.0,Ramco Systems,Business Analyst,1.0,7.6,4.5,10.5,94.0,Business Analyst,Junior
3290.0,Tredence,Business Analyst,0.0,6.9,6.1,8.5,92.0,Business Analyst,
4802.0,Novartis Healthcare,Business Analyst,1.0,10.0,7.0,14.2,92.0,Business Analyst,Junior
1167.0,Atos Syntel,Business Analyst,2.0,7.6,4.0,13.0,92.0,Business Analyst,Junior
2387.0,Cisco Systems,Business Analyst,2.0,12.5,6.0,20.5,90.0,Business Analyst,Junior
6351.0,ITC Infotech India,Business Analyst,1.0,7.8,4.5,14.0,90.0,Business Analyst,Junior
5121.0,Deutsche Bank,Business Analyst,2.0,9.1,3.3,19.0,89.0,Business Analyst,Junior
8507.0,Dell,Business Analyst,2.0,7.0,4.6,10.2,89.0,Business Analyst,Junior
5516.0,Paytm,Business Analyst,1.0,7.7,3.9,15.0,89.0,Business Analyst,Junior
1192.0,3i Infotech,Business Analyst,1.0,6.1,3.9,8.8,88.0,Business Analyst,Junior
1140.0,KPMG,Business Analyst,1.0,8.2,3.6,16.0,87.0,Business Analyst,Junior
6905.0,Fiserv,Business Analyst,3.0,11.6,7.0,20.0,86.0,Business Analyst,Mid
5289.0,Zensar Technologies,Business Analyst,2.0,6.7,4.1,14.5,85.0,Business Analyst,Junior
6445.0,Legato Health Technologies,Business Analyst,3.0,8.0,5.0,14.0,85.0,Business Analyst,Mid
5643.0,Swiggy,Business Analyst,1.0,13.2,8.0,16.5,85.0,Business Analyst,Junior
2750.0,GEP Worldwide,Business Analyst,0.0,6.4,5.0,8.5,84.0,Business Analyst,
3854.0,Intellect Design Arena,Business Analyst,2.0,11.2,5.8,16.7,83.0,Business Analyst,Junior
8135.0,Standard Chartered Global Business Services,Business Analyst,2.0,12.7,5.6,23.2,81.0,Business Analyst,Junior
8247.0,ZS,Business Analyst,1.0,9.6,7.0,12.8,80.0,Business Analyst,Junior
8221.0,Concentrix Corporation,Business Analyst,1.0,5.4,2.8,12.0,80.0,Business Analyst,Junior
1921.0,Reliance jio,Business Analyst,1.0,6.8,3.6,15.0,79.0,Business Analyst,Junior
